"year","block","trt","subplot","drought","nativecov","totalcov","BG","Litter","plot","invaded","CHAL","ARFR","CHLE","RACO","POOL","BRTE","ASDR","HECO","GAAR","ACHY","PASM","ARLU","ACMI","MATA","POPE","DACA","SCSC","FEID","AMRE","THFI","BOGR","POSE","SPCO","ARPU","SPCR","LIPU","KOMA","BRIN","ELEL","HEVI","BOCU","SOTR","TRDU","CAMI","SATR","MONU","CADU","unkgrass","AMTO","LIDA","TAOF","COAR","MEOF","unknown dicot","ARPO","VEBR","THAR","PLPA","EUGL","BASC","MANE","LEDR","BUDA","DESO","SIAL","GRSQ"
"2023","41","r","n","1",0.1985,0.311,60,6,"41.r.n",1,NA,0,8.5,NA,0.5,2,0,1.5,2,0,NA,0,0,0,0,0.1,NA,NA,0.25,NA,16,0,0.25,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","41","r","s","1",0.2925,0.2925,70,4,"41.r.s",0,NA,0,0,NA,0,0,0,2.5,1.5,0,NA,0,0,0,0,0,NA,NA,0,NA,25,0,0.25,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","42","dt","n","0",0.6,0.6,35,4,"42.dt.n",0,NA,NA,NA,0.25,0,0,0,2,0.25,NA,6,NA,0,0,0.75,0.75,NA,NA,NA,0,35,0,NA,0,NA,0,NA,NA,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","42","dt","s","0",0.4825,0.5125,40,6.5,"42.dt.s",1,NA,NA,NA,0.25,1,0.75,0,0.5,0,NA,2,NA,0,0,7,0.25,NA,NA,NA,0,25,0.25,NA,0,NA,0,NA,NA,NA,NA,13,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","42","fd","n","0",0.3835,0.3835,60,0.25,"42.fd.n",0,NA,NA,NA,4,0,0,0,NA,2,0,NA,0,0.5,0,0.1,0,NA,NA,NA,0.75,20,0,NA,0,NA,0,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","42","fd","s","0",0.3245,0.4245,50,3,"42.fd.s",1,NA,NA,NA,0.25,10,0,0,NA,0.5,0,NA,0,0,0,0,0,NA,NA,NA,0.1,18,1.75,NA,0,NA,0.1,0.75,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","42","ir","n","0",0.57,0.57,45,0.5,"42.ir.n",0,NA,NA,NA,0.25,0,0,0,NA,0,0,NA,4.5,0,0,40,NA,NA,0,NA,0,NA,NA,NA,NA,0.25,0,0,NA,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","42","ir","s","0",0.457,0.4895,40,3,"42.ir.s",1,NA,NA,NA,0.1,2,1.25,0,NA,0.25,0,NA,0.1,0,0,25,NA,NA,0,NA,0,NA,NA,NA,NA,0.25,0,0,NA,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","42","r","n","0",0.192,0.282,60,1,"42.r.n",1,NA,NA,3,1.5,3.5,1.5,0,NA,0,0,9,0,NA,0,0.1,0.1,0,NA,0.25,NA,4,NA,0,NA,2.5,0,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA
"2023","42","r","s","0",0.481,0.481,50,6,"42.r.s",0,NA,NA,0,0.1,0,0,0,NA,0,0,20,0,NA,0,20,0.75,0,NA,0,NA,0,NA,0,NA,0.25,0,NA,NA,0,NA,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"2023","43","dt","n","0",0.355,0.4275,50,16,"43.dt.n",1,NA,0,4,0.25,0.5,2.75,NA,NA,3.5,NA,6.25,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,0,0.5,0,0,NA,NA,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","43","dt","s","0",0.2495,0.2495,70,8,"43.dt.s",0,NA,0,0,0.1,0,0,NA,NA,0.5,NA,3.25,0.25,0,0,NA,0.1,NA,0,NA,NA,NA,0,0,0,0.75,0,0,NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","43","fd","n","0",0.3135,0.3135,70,5,"43.fd.n",0,NA,NA,0,0.75,0,0,NA,NA,1.25,0.75,3.5,0,0,0,25,0.1,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","43","fd","s","0",0.2795,0.2855,70,3,"43.fd.s",1,NA,NA,0.5,0.1,0.1,0,NA,NA,0.1,0,1.75,0,0,0,25,0,NA,NA,NA,NA,NA,0.75,NA,0,0,0,0,0,NA,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","43","ir","n","0",0.2335,0.2335,70,3.25,"43.ir.n",0,NA,0,NA,0.75,0,0,NA,NA,0.5,0,5,0,0,0,0.25,0.1,0,NA,NA,1.25,NA,NA,NA,NA,2.25,0.25,0,NA,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","43","ir","s","0",0.309,0.3175,70,1,"43.ir.s",1,NA,0,NA,0.1,0.75,0.1,NA,NA,0.1,0,1.25,0,0.1,0,15,0,0,NA,NA,0.25,NA,NA,NA,NA,0,0.1,0,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","43","r","n","0",0.53,0.53,50,3,"43.r.n",0,NA,NA,0,7.5,NA,0,0,NA,1,0,NA,0,0,0,0.25,0,NA,0,NA,3.75,40,NA,0,0,0.25,0.25,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","43","r","s","0",0.3135,0.4035,60,0,"43.r.s",1,NA,NA,7.5,0.5,NA,0.5,0,NA,0.1,0,NA,0,0,0,0,0,NA,0,NA,0.5,30,NA,0,0,0,0.25,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","44","dt","n","0",0.206,0.206,70,7,"44.dt.n",0,NA,0,0,0.25,0,0,0,6,0.1,0,0.25,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,14,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"2023","44","dt","s","0",0.185,0.26,70,8,"44.dt.s",1,NA,0,0.5,0.25,3.5,0,0,0.5,0.5,0,1.75,0,0,0,0,NA,NA,0,NA,0.25,NA,NA,NA,NA,0,0.25,NA,NA,NA,NA,15,NA,NA,NA,2.5,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA
"2023","44","fd","n","0",0.2675,0.2675,70,1,"44.fd.n",0,NA,0,0,4,0,0,1,3,2.5,10,NA,0,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3.75,0,0,NA,NA,2.5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","44","fd","s","0",0.145,0.5375,50,3,"44.fd.s",1,NA,0,4.5,0.75,25,0,0.25,5.75,4.5,1.75,NA,0,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0.5,NA,NA,1,NA,NA,NA,NA,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","44","ir","n","0",0.3385,0.3385,70,0.25,"44.ir.n",0,NA,0,0,0.5,0,0,0,5,1.75,NA,NA,NA,0.1,NA,4,0,NA,0,NA,0,7,NA,0,0,0,0,0,NA,NA,NA,15,NA,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","44","ir","s","0",0.181,0.3735,70,0,"44.ir.s",1,NA,0,3,0.1,0.25,0,0,0.5,0,NA,NA,NA,0,NA,0,0,NA,0,NA,0,5,NA,0,0,0.5,0,0,NA,NA,NA,12,NA,NA,NA,16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","44","r","n","0",0.171,0.336,70,1,"44.r.n",1,NA,7,1,1,NA,2,0,2.75,0.1,0,NA,0,NA,NA,NA,0,NA,NA,NA,0.25,0,6,0,NA,0,NA,NA,NA,0,0,0,NA,0.5,NA,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","44","r","s","0",0.37,0.37,60,1,"44.r.s",0,NA,25,0,0.25,NA,0,0,0,0,0,NA,0,NA,NA,NA,0.25,NA,NA,NA,0.25,0,3.5,3.25,NA,0,NA,NA,NA,0,0,4.5,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","45","dt","n","1",0.08,0.285,70,8,"45.dt.n",1,NA,NA,14,2.25,NA,1.5,0,0.5,0.25,0.25,NA,0,0,NA,0.5,NA,0,0,NA,3,NA,NA,0,0,0.25,NA,NA,NA,0,0,NA,NA,5,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2023","45","dt","s","1",0.1175,0.1225,80,5,"45.dt.s",0,NA,NA,0,1.25,NA,0,0,4.25,1,1.25,NA,0,0,NA,0.75,NA,0,0,NA,1.25,NA,NA,0,0,0.75,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,1.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2023","45","fd","n","1",0.1145,0.1145,80,6,"45.fd.n",0,NA,NA,0,0.25,NA,0,0,1.25,1,0,4,0,0.1,NA,0.1,NA,NA,NA,NA,1.5,NA,1.25,0.25,NA,0,1.75,NA,NA,0,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","45","fd","s","1",0.1275,0.2175,80,5,"45.fd.s",1,NA,NA,1.5,0.75,NA,3,0,4.25,0.5,0.5,2,0,0,NA,1.25,NA,NA,NA,NA,1.25,NA,1.5,0,NA,0.25,0,NA,NA,0,0,NA,0.75,NA,NA,3.75,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","45","ir","n","1",0.2525,0.2525,70,3.5,"45.ir.n",0,NA,NA,0,1.75,NA,0,0,0.25,0.25,0,1.25,1.5,0,0,0.25,0.25,NA,NA,NA,1.5,18,0,NA,NA,NA,NA,NA,NA,NA,0,0.25,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","45","ir","s","1",0.2035,0.336,40,1.75,"45.ir.s",1,NA,NA,4.25,0.75,NA,3,0,0,0,0.1,1,2.75,0.75,2,0.5,0,NA,NA,NA,2,8,0.25,NA,NA,NA,NA,NA,NA,NA,0,2.25,2.5,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","45","r","n","1",0.265,0.265,70,6,"45.r.n",0,NA,0,0,4.25,0,0,0,5.5,6,0.5,NA,0,0.75,NA,0,0,0.25,NA,0,7.75,NA,0.75,NA,NA,0.75,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","45","r","s","1",0.062,0.297,70,2,"45.r.s",1,NA,0,4,0.75,0.5,9,0,0.25,2,0.25,NA,0,0.25,NA,0.1,0,0,NA,0.5,2.25,NA,0.25,NA,NA,0.1,0,NA,NA,0,NA,0,4.25,NA,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","46","dt","n","0",0.551,0.551,35,15,"46.dt.n",0,NA,NA,0,0.25,NA,0,NA,NA,NA,0,1.5,0,0,0,0.1,0,0,3.25,NA,0,50,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","46","dt","s","0",0.6185,0.641,12,25,"46.dt.s",1,NA,NA,1,0.25,NA,1.25,NA,NA,NA,0,1.5,0,0,0,0.1,0,0,0,NA,0,60,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","46","fd","n","0",0.3625,0.3625,50,9,"46.fd.n",0,NA,0,0,0.5,NA,0,0,NA,NA,0.25,5.75,NA,NA,NA,20,0,NA,0,NA,0.5,9.25,0,0,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","46","fd","s","0",0.275,0.2925,60,6,"46.fd.s",1,NA,0,1.75,0.5,NA,0,0,NA,NA,0,5,NA,NA,NA,0.25,0,NA,0,NA,0.5,20,0,0,NA,0.25,0.25,0.75,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","46","ir","n","0",0.2775,0.415,60,4,"46.ir.n",1,NA,0,7.75,2.25,NA,5,NA,0,0,0,NA,NA,0.25,0,NA,0,NA,NA,0.75,0,25,0,0,0,0.25,0,NA,NA,NA,0,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","46","ir","s","0",0.3975,0.3975,50,5,"46.ir.s",0,NA,0,0,1.25,NA,0,NA,3,0,0,NA,NA,0,0,NA,0,NA,NA,0,0.5,30,0,0,0,5,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","46","r","n","0",0.1475,0.1475,80,7,"46.r.n",0,NA,NA,0,1.5,NA,0,NA,NA,0,0,11,NA,0.25,0,0,0.5,0,NA,NA,0,NA,NA,NA,0,1.5,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","46","r","s","0",0.05,0.22,70,6,"46.r.s",1,NA,NA,14,0.5,NA,2.5,NA,NA,0,0,3.75,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,0.75,0,0,NA,NA,0,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","47","dt","n","1",0.152,0.1795,60,18,"47.dt.n",1,0.25,0,0.75,0.25,NA,1.25,0,NA,0.1,NA,0.25,0,NA,NA,0.1,0,NA,0,NA,1.5,13,0,NA,NA,0,0,0,NA,NA,0,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","47","dt","s","1",0.175,0.175,70,17,"47.dt.s",0,0,0,0,0.5,NA,0,0,NA,0.25,NA,2.25,0,NA,NA,1,0,NA,0,NA,0.5,13,0,NA,NA,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","47","fd","n","1",0.2425,0.2425,70,3.5,"47.fd.n",0,NA,NA,0,1.25,NA,0,0,3.75,14,1,0.5,0,0,0,NA,NA,0,NA,NA,3.5,NA,0,0,0,NA,0.25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"2023","47","fd","s","1",0.16,0.265,70,8,"47.fd.s",1,NA,NA,2.5,1,NA,7.5,0,2.25,7.5,0,1.75,0,0,0,NA,NA,0,NA,NA,1.25,NA,1.75,0,0,NA,0.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA
"2023","47","ir","n","1",0.14,0.2425,70,5.25,"47.ir.n",1,NA,0,8,0.75,NA,1.75,0,NA,4.5,NA,0,1,NA,0.25,NA,0,NA,0,NA,3,1,2.5,NA,0,1,NA,NA,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","47","ir","s","1",0.2425,0.2425,70,5,"47.ir.s",0,NA,0,0,1,NA,0,0,NA,0.75,NA,0,0,NA,0,NA,0,NA,0,NA,0.5,7,15,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","47","r","n","1",0.2085,0.312,80,3,"47.r.n",1,NA,0,5,0.75,0.1,0.75,0,1.5,0.5,0,NA,NA,0,NA,13,NA,NA,0,NA,4.25,0.75,0,0,NA,0.1,0,0,1.75,0,0,NA,NA,0.25,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","47","r","s","1",0.1825,0.1825,80,2,"47.r.s",0,NA,0,0,2,0,0,0.25,0,1.25,0,NA,NA,0,NA,0.5,NA,NA,0,NA,12,0,2,0,NA,0,0.25,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","48","dt","n","0",0.4055,0.4765,70,4.5,"48.dt.n",1,NA,0,1,0.25,0.1,1,0,0,0.1,NA,NA,0,0.1,0,0.1,NA,NA,0,0.5,0,10,NA,NA,NA,0,NA,NA,NA,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","48","dt","s","0",0.4375,0.4375,40,17,"48.dt.s",0,NA,0,0,0.25,0,0,0,2.25,0,NA,NA,0,0,0,0.25,NA,NA,0,0,0,16,NA,NA,NA,0,NA,NA,NA,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","48","fd","n","0",0.196,0.196,80,0.1,"48.fd.n",0,NA,0,0,0.25,NA,0,NA,NA,3,15,NA,NA,NA,0,0,0.1,NA,0,NA,0.5,NA,0,0.25,0,NA,NA,0.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","48","fd","s","0",0.235,0.335,70,1,"48.fd.s",1,NA,0,10,0.5,NA,0,NA,NA,2,13,NA,NA,NA,0,3.25,0.5,NA,0.25,NA,0,NA,1,0.75,0,NA,NA,2.25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","48","ir","n","0",0.2785,0.2785,70,0.25,"48.ir.n",0,NA,NA,0,1,NA,0,0,0.75,0.25,NA,0,0,0.1,0,0.25,0,0,NA,NA,0.5,NA,0,NA,0,NA,NA,NA,0,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","48","ir","s","0",0.221,0.301,70,2,"48.ir.s",1,NA,NA,4.75,0.25,NA,0.25,0,0.1,0,NA,0,0,0,0,10,0,0.75,NA,NA,0,NA,1,NA,0,NA,NA,NA,3,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","48","r","n","0",0.2525,0.2525,80,0.1,"48.r.n",0,NA,0,0,0.5,NA,0,0,NA,0.25,NA,0,NA,0,0.25,1.25,3.25,0.5,0,NA,NA,0,3.25,16,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","48","r","s","0",0.2435,0.3635,60,3,"48.r.s",1,NA,0,11,0.1,NA,0,0,NA,0,NA,0,NA,0,0,5,0,0,0,NA,NA,0,3.25,16,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","49","dt","n","0",0.18,0.295,70,10,"49.dt.n",1,NA,0,8,0,NA,3.5,0,NA,0.25,1,4.5,NA,0,0,0.25,NA,NA,0,NA,0,NA,NA,0,NA,12,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","49","dt","s","0",0.336,0.336,60,5,"49.dt.s",0,NA,0,0,0.1,NA,0,0,NA,0,0,3.25,NA,0,0,0.25,NA,NA,0,NA,0,NA,NA,0,NA,30,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","49","fd","n","0",0.4875,0.4875,50,0.25,"49.fd.n",0,NA,NA,0,NA,NA,0,0.75,0,4.5,NA,0,NA,0,0,2.5,3,NA,0,NA,0.75,NA,0.25,0,0,12,0,NA,NA,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","49","fd","s","0",0.4375,0.4775,50,2,"49.fd.s",1,NA,NA,4,NA,NA,0,0.5,0.25,1,NA,0.25,NA,0,0,0,0.25,NA,0,NA,2.5,NA,0.75,1.25,0,6,0.75,NA,NA,0,0.25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","49","ir","n","0",0.596,0.6085,40,0.25,"49.ir.n",1,NA,NA,1,0.25,NA,0,0,2.5,1.25,NA,NA,0,0,NA,40,NA,0,NA,NA,NA,6.5,2,0,0,7,0.1,0,NA,NA,0,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","49","ir","s","0",0.5,0.5,50,1,"49.ir.s",0,NA,NA,0,0.25,NA,0,0,0,0.5,NA,NA,0,0,NA,40,NA,0,NA,NA,NA,3.75,1.75,0,0,3.25,0.5,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","49","r","n","0",0.6675,0.6675,35,1.5,"49.r.n",0,NA,0,NA,1.5,NA,0,0,35,4,NA,NA,0,0.5,0,0.5,NA,0,NA,NA,6.5,0,0,NA,0,17,NA,1.75,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","49","r","s","0",0.545,0.555,50,0.5,"49.r.s",1,NA,0,NA,0.5,NA,0,0,0,0.75,NA,NA,0,0,0,35,NA,0,NA,NA,0,1.25,0,NA,0,17,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","5","dt","n","0",0.3525,0.3525,50,15,"5.dt.n",0,NA,NA,0,7,0,0,0,NA,2,0,NA,NA,0.25,0,0.25,NA,NA,0,0,0.25,NA,0,0,0,0.25,0.25,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","5","dt","s","0",0.305,0.5375,35,15,"5.dt.s",1,NA,NA,20,3.5,0.25,1.25,0,NA,0.5,0.5,NA,NA,0,0,0.75,NA,NA,0,1,0.5,NA,4,0,0,0,1.5,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0.25,NA,NA,NA,0.5,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","5","fd","n","0",0.5135,0.614,40,2,"5.fd.n",1,0.2,0,4,3,0.1,0,NA,NA,NA,0.25,3.5,NA,0.1,0,30,1.5,NA,NA,1.25,1,0,5,0,0,5.5,0,NA,NA,0,1.25,0.25,2,NA,NA,2.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
